source,created_at,text,labeled_period,id
Android,2016-12-03T00:44:20Z,The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!,1,3853
Android,2016-12-03T01:41:30Z,Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.,1,3854
Android,2016-12-03T03:06:41Z,Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!,1,3855
iPhone,2016-12-03T19:09:40Z,State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.,1,3856
iPhone,2016-12-03T19:13:01Z,"Our great VPE, @mike_pence, is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.",1,3857
Android,2016-12-04T05:13:58Z,"Just tried watching Saturday Night Live - unwatchable! Totally biased, not funny and the Baldwin impersonation just can't get any worse. Sad",1,3858
Android,2016-12-04T11:41:47Z,"The U.S. is going to substantialy reduce taxes and regulations on businesses, but any business that leaves our country for another country,",1,3859
Android,2016-12-04T11:49:06Z,"fires its employees, builds a new factory or plant in the other country, and then thinks it will sell its product back into the U.S.  ......",1,3860
Android,2016-12-04T11:57:41Z,"without retribution or consequence, is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......",1,3861
Android,2016-12-04T12:05:35Z,"wanting to sell their product, cars, A.C. units etc., back across the border. This tax will make leaving financially difficult, but.....",1,3862
Android,2016-12-04T12:21:01Z,"these companies are able to move between all 50 states, with no tax or tariff being charged. Please be forewarned prior to making a very ...",1,3863
Android,2016-12-04T12:23:27Z,expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS,1,3864
Android,2016-12-04T18:58:43Z,The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!,1,3865
Android,2016-12-04T22:23:55Z,"Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete), heavily tax our products going into..",1,3866
Android,2016-12-04T22:30:22Z,their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!,1,3867
iPhone,2016-12-05T13:53:11Z,I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development… https://t.co/OJKuDFhP3r,1,3868
iPhone,2016-12-05T23:06:43Z,"#ThankYouTour2016 

12/6- North Carolina
https://t.co/79AHq3NC0v

12/8- Iowa
https://t.co/1IuRTVwMSx

12/9- Michiga… https://t.co/vcQaIJ8qoB",1,3869
Android,2016-12-06T13:52:35Z,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",1,3870
iPhone,2016-12-06T16:45:27Z,"Join me tonight in Fayetteville, North Carolina at 7pm! 
#ThankYouTour2016 
Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7",1,3871
iPhone,2016-12-06T21:17:45Z,"Departing New York with General James 'Mad Dog' Mattis for tonight's rally in Fayetteville, North Carolina! See you… https://t.co/Z8sgJBWI09",1,3872
iPhone,2016-12-07T03:33:20Z,"A great night in Fayetteville, North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA",1,3873
Android,2016-12-07T12:18:56Z,I will be interviewed on the @TODAYshow at 7:30. Enjoy!,1,3874
iPhone,2016-12-07T18:38:00Z,"We pause today to remember the 2,403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago...
https://t.co/r5eRLR24Q3",1,3875
iPhone,2016-12-07T19:37:32Z,"Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!
#ThankYouTour2016 #MAGA… https://t.co/Geq6sT70IT",1,3876
Android,2016-12-08T00:41:48Z,"Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!",1,3877
Android,2016-12-08T01:56:40Z,"If United Steelworkers 1999 was any good, they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues",1,3878
iPhone,2016-12-08T21:15:52Z,Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.,1,3879
iPhone,2016-12-08T22:55:24Z,"On my way to Des Moines, Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016",1,3880
iPhone,2016-12-08T23:12:11Z,"Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: https://t.co/2UTwAg5V87",1,3881
iPhone,2016-12-09T03:02:04Z,"THANK YOU IOWA!
#ThankYouTour2016 https://t.co/v6EB2OQMeO",1,3882
iPhone,2016-12-09T19:42:30Z,"Join me live in Louisiana! Tomorrow, we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL",1,3883
iPhone,2016-12-09T22:13:21Z,Thank you Louisiana! Get out &amp; vote for John Kennedy tomorrow. Electing Kennedy will help enact our agenda on behal… https://t.co/sHXeyreEZI,1,3884
iPhone,2016-12-10T03:30:50Z,"Thank you Michigan. We are going to bring back your jobs &amp; together, we will MAKE AMERICA GREAT AGAIN!
Watch:… https://t.co/EyLOo26FqW",1,3885
Android,2016-12-10T11:27:22Z,I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!,1,3886
Android,2016-12-10T12:38:24Z,"As a show of support for our Armed Forces, I will be going to The Army-Navy Game today. Looking forward to it, should be fun!",1,3887
iPhone,2016-12-10T14:11:49Z,"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue - FAKE NEWS!",1,3888
iPhone,2016-12-10T14:14:23Z,"A very interesting read. Unfortunately, so much is true.
https://t.co/ER2BoM765M",1,3889
iPhone,2016-12-10T19:09:13Z,October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z,1,3890
Android,2016-12-11T12:56:18Z,I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!,1,3891
Android,2016-12-11T13:12:06Z,"Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience, and congrats to Army!",1,3892
Android,2016-12-11T13:51:47Z,"I spent Friday campaigning with John Kennedy, of the Great State of Louisiana, for the U.S.Senate. The election is over - JOHN WON!",1,3893
Android,2016-12-11T15:29:10Z,"Whether I choose him or not for ""State""- Rex Tillerson, the Chairman &amp; CEO of ExxonMobil, is a world class player and dealmaker. Stay tuned!",1,3894
Android,2016-12-12T00:32:28Z,Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!,1,3895
Android,2016-12-12T01:02:14Z,"Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!",1,3896
Android,2016-12-12T13:17:54Z,Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!,1,3897
Android,2016-12-12T13:21:20Z,"Unless you catch ""hackers"" in the act, it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?",1,3898
Android,2016-12-12T13:26:13Z,The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.,1,3899
iPhone,2016-12-12T22:25:52Z,"#ThankYouTour2016 

Tue: West Allis, WI. 

Thur: Hershey, PA. 

Fri: Orlando, FL. 

Sat: Mobile, AL. 

Tickets:… https://t.co/OJ8S7iVzFx",1,3900
Android,2016-12-12T23:40:48Z,The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!,1,3901
Android,2016-12-13T00:33:05Z,I will be making my announcement on the next Secretary of State tomorrow morning.,1,3902
Android,2016-12-13T04:26:13Z,"Even though I am not mandated by law to do so, I will be leaving my busineses before January 20th so that I can focus full time on the......",1,3903
Android,2016-12-13T04:32:01Z,"Presidency. Two of my children, Don and Eric, plus executives, will manage them. No new deals will be done during my term(s) in office.",1,3904
Android,2016-12-13T04:41:33Z,"I will hold a press conference in the near future to discuss the business, Cabinet picks and all other topics of interest. Busy times!",1,3905
Android,2016-12-13T11:43:38Z,"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",1,3906
Android,2016-12-13T11:57:35Z,Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!,1,3907
Android,2016-12-13T12:44:06Z,The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.,1,3908
iPhone,2016-12-13T21:33:53Z,"Join me this Saturday at Ladd–Peebles Stadium in Mobile, Alabama! 
#ThankYouTour2016 

Tickets:… https://t.co/1RFmKCMgyw",1,3909
iPhone,2016-12-14T03:48:55Z,"Thank you Wisconsin! My Administration will be focused on three very important words: jobs, jobs, jobs! Watch:… https://t.co/iEGWZLuiFE",1,3910
Android,2016-12-15T13:05:55Z,"Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down, big trouble, dead! Graydon Carter, no talent, will be out!",1,3911
Android,2016-12-15T13:09:14Z,"Thank you to Time Magazine and Financial Times for naming me ""Person of the Year"" - a great honor!",1,3912
Android,2016-12-15T13:28:54Z,"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",1,3913
iPhone,2016-12-15T14:24:29Z,"If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?",1,3914
iPhone,2016-12-15T22:27:16Z,"Join me in Mobile, Alabama on Sat. at 3pm! #ThankYouTour2016 
Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C",1,3915
iPhone,2016-12-16T01:32:56Z,"Thank you Pennsylvania! Together, we are going to MAKE AMERICA GREAT AGAIN! Watch here: https://t.co/7R382qWfWS… https://t.co/yB6u5FEfHq",1,3916
Android,2016-12-16T11:09:19Z,Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?,1,3917
iPhone,2016-12-16T16:54:28Z,"#ThankYouTour2016 

Tonight- Orlando, Florida 
Tickets: https://t.co/JwQeccp79N

Tomorrow- Mobile, Alabama
Tickets:… https://t.co/Cq5AwcuzT9",1,3918
iPhone,2016-12-17T03:52:01Z,Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch:… https://t.co/3vgtzSJsFu,1,3919
Android,2016-12-17T13:05:02Z,"Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!",1,3920
Android,2016-12-17T13:20:23Z,"Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!",1,3921
iPhone,2016-12-17T13:57:20Z,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.,1,3922
iPhone,2016-12-18T00:12:05Z,"Thank you Alabama! From now on, it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase:… https://t.co/4UAazd7TmF",1,3923
Android,2016-12-18T00:59:25Z,We should tell China that we don't want the drone they stole back.- let them keep it!,1,3924
Android,2016-12-18T21:54:40Z,"If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned &amp; called terrible names!",1,3925
Android,2016-12-19T23:21:11Z,"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",1,3926
Android,2016-12-19T23:51:41Z,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",1,3927
Android,2016-12-20T13:03:59Z,"Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ...",1,3928
Android,2016-12-20T13:09:18Z,"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",1,3929
Android,2016-12-20T20:27:57Z,"Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!",1,3930
Android,2016-12-21T13:15:14Z,Campaigning to win the Electoral College is much more difficult &amp; sophisticated than the popular vote. Hillary focused on the wrong states!,1,3931
Android,2016-12-21T13:24:29Z,"I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently",1,3932
Android,2016-12-21T13:29:38Z,I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!,1,3933
Android,2016-12-22T03:39:33Z,"I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!",1,3934
iPhone,2016-12-22T13:37:04Z,The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1,1,3935
Android,2016-12-22T16:41:52Z,"Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.",1,3936
Android,2016-12-22T16:50:30Z,The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes,1,3937
Android,2016-12-22T22:26:05Z,"Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",1,3938
Android,2016-12-23T01:59:58Z,"The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",1,3939
Android,2016-12-23T11:53:05Z,"My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with...",1,3940
Android,2016-12-23T11:58:36Z,"my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!",1,3941
iPhone,2016-12-23T20:14:34Z,"As to the U.N., things will be different after Jan. 20th.",1,3942
Android,2016-12-23T21:17:42Z,"The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......",1,3943
Android,2016-12-23T21:23:00Z,"slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?",1,3944
Android,2016-12-24T00:13:02Z,"Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!",1,3945
Android,2016-12-24T21:33:27Z,"The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad, but we will get it done anyway!",1,3946
iPhone,2016-12-24T21:44:32Z,Happy #Hanukkah https://t.co/UvZwtykV1E,1,3947
iPhone,2016-12-25T12:46:41Z,#MerryChristmas https://t.co/5GgDmJrGMS,1,3948
Android,2016-12-25T17:48:48Z,"Merry Christmas and a very, very, very , very Happy New Year to everyone!",1,3949
Android,2016-12-26T21:36:28Z,"President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving, ISIS, OCare, etc.",1,3950
Android,2016-12-26T21:41:58Z,"The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!",1,3951
iPhone,2016-12-26T23:32:28Z,The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!,1,3952
Android,2016-12-27T02:53:20Z,"I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!",1,3953
Android,2016-12-27T03:06:59Z,"The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!",1,3954
Android,2016-12-27T21:52:29Z,"President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!",1,3955
Android,2016-12-28T03:10:07Z,"The U.S. Consumer Confidence Index for December surged nearly four points to 113.7, THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!",1,3956
Android,2016-12-28T14:07:13Z,Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!,1,3957
Android,2016-12-28T14:19:46Z,"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but.......",1,3958
Android,2016-12-28T14:25:11Z,"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!",1,3959
iPhone,2016-12-28T22:06:28Z,'Economists say Trump delivered hope' https://t.co/SjGBgglIuQ,1,3960
iPhone,2016-12-29T14:54:21Z,My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy,1,3961
Android,2016-12-30T19:41:33Z,Great move on delay (by V. Putin) - I always knew he was very smart!,1,3962
iPhone,2016-12-30T19:46:55Z,"Join @AmerIcan32, founded by Hall of Fame legend @JimBrownNFL32 on 1/19/2017 in Washington, D.C.… https://t.co/9WJZ8iTCQV",1,3963
Android,2016-12-30T22:18:18Z,"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!",1,3964
Android,2016-12-31T13:17:21Z,"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!",1,3965
iPhone,2016-12-31T18:58:12Z,"Happy Birthday @DonaldJTrumpJr!
https://t.co/uRxyCD3hBz",1,3966
iPhone,2017-01-01T05:00:10Z,"TO ALL AMERICANS-
#HappyNewYear &amp; many blessings to you all! Looking forward to a wonderful &amp; prosperous 2017 as we… https://t.co/1asdMAL4iy",1,3967
Android,2017-01-02T14:40:10Z,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",1,3968
Android,2017-01-02T17:31:17Z,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",1,3969
Android,2017-01-02T18:32:29Z,"@CNN just released a book called ""Unprecedented"" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!",1,3970
Android,2017-01-02T18:37:10Z,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",1,3971
Android,2017-01-02T18:44:04Z,"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",1,3972
Android,2017-01-02T23:05:44Z,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,1,3973
Android,2017-01-02T23:47:12Z,"China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",1,3974
Android,2017-01-03T12:30:05Z,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,1,3975
Android,2017-01-03T12:46:33Z,"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""",1,3976
Android,2017-01-03T12:51:15Z,"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare.",1,3977
Android,2017-01-03T15:03:29Z,"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",1,3978
Android,2017-01-03T15:07:41Z,"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS",1,3979
iPhone,2017-01-03T17:00:11Z,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION.
https://t.co/siXrptsOrt",1,3980
Android,2017-01-03T17:20:43Z,There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.,1,3981
iPhone,2017-01-03T18:44:47Z,"""Trump is already delivering the jobs he promised America"" https://t.co/11spTMa6Tm",1,3982
Android,2017-01-03T23:58:31Z,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,1,3983
Android,2017-01-04T01:14:52Z,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",1,3984
Android,2017-01-04T12:22:38Z,"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",1,3985
Android,2017-01-04T13:19:09Z,Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow,1,3986
Android,2017-01-04T13:27:03Z,"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......",1,3987
Android,2017-01-04T13:31:32Z,"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",1,3988
Android,2017-01-04T13:55:53Z,"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",1,3989
Android,2017-01-04T14:01:53Z,"like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",1,3990
Android,2017-01-04T14:26:45Z,massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!,1,3991
Android,2017-01-05T11:57:57Z,"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..",1,3992
Android,2017-01-05T12:01:33Z,"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",1,3993
Android,2017-01-05T12:06:42Z,...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!,1,3994
Android,2017-01-05T13:25:30Z,"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",1,3995
Android,2017-01-05T13:45:57Z,"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",1,3996
Android,2017-01-05T18:14:30Z,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",1,3997
Android,2017-01-06T00:24:34Z,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",1,3998
Android,2017-01-06T00:30:15Z,The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......,1,3999
Android,2017-01-06T00:40:03Z,So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?,1,4000
Android,2017-01-06T11:19:49Z,"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",1,4001
Android,2017-01-06T11:39:35Z,Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......,1,4002
Android,2017-01-06T11:45:47Z,and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE,1,4003
Android,2017-01-06T12:05:01Z,"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",1,4004
Android,2017-01-06T12:34:37Z,"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",1,4005
Android,2017-01-06T12:42:53Z,"being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",1,4006
iPhone,2017-01-06T14:18:51Z,"Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",1,4007
iPhone,2017-01-06T16:51:37Z,I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,1,4008
iPhone,2017-01-07T00:07:09Z,"Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn",1,4009
Android,2017-01-07T03:53:38Z,Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!,1,4010
Android,2017-01-07T11:56:29Z,Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!,1,4011
Android,2017-01-07T12:03:31Z,Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!,1,4012
Android,2017-01-07T15:02:20Z,"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",1,4013
Android,2017-01-07T15:10:46Z,"have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",1,4014
Android,2017-01-07T15:21:42Z,"both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",1,4015
Android,2017-01-07T23:54:05Z,Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star,1,4016
Android,2017-01-08T02:07:09Z,"I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",1,4017
Android,2017-01-08T16:46:07Z,Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!,1,4018
Android,2017-01-08T18:56:20Z,"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",1,4019
Android,2017-01-09T04:05:31Z,Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!,1,4020
Android,2017-01-09T11:17:40Z,Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!,1,4021
Android,2017-01-09T11:27:50Z,"Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",1,4022
Android,2017-01-09T11:36:02Z,"Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",1,4023
Android,2017-01-09T11:43:26Z,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",1,4024
Android,2017-01-09T14:14:10Z,"It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",1,4025
Android,2017-01-09T14:16:34Z,Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!,1,4026
iPhone,2017-01-09T22:32:33Z,An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf,1,4027
iPhone,2017-01-10T02:20:01Z,"Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! 
#LawEnforcementAppreciationDay… https://t.co/aqUbDipSgv",1,4028
iPhone,2017-01-10T15:26:22Z,"'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG",1,4029
iPhone,2017-01-10T20:50:31Z,'Small business optimism soars after Trump election' https://t.co/WjBaTp824U,1,4030
iPhone,2017-01-10T22:30:53Z,"'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx",1,4031
Android,2017-01-11T01:19:23Z,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,1,4032
iPhone,2017-01-11T02:00:11Z,"'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNews 
https://t.co/d6daCFZHNh",1,4033
Android,2017-01-11T12:13:40Z,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",1,4034
Android,2017-01-11T12:31:31Z,"Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!",1,4035
Android,2017-01-11T12:44:05Z,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",1,4036
Android,2017-01-11T12:48:52Z,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",1,4037
Android,2017-01-12T04:01:38Z,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,1,4038
Android,2017-01-12T12:23:45Z,"James Clapper called me yesterday to denounce the false and fictitious report that was illegally circulated. Made up, phony facts.Too bad!",1,4039
Android,2017-01-12T13:50:13Z,Thank you to Linda Bean of L.L.Bean for your great support and courage. People will support you even more now. Buy L.L.Bean. @LBPerfectMaine,1,4040
iPhone,2017-01-12T17:41:11Z,Congrats to the Senate for taking the first step to #RepealObamacare- now it's onto the House!,1,4041
Android,2017-01-13T10:49:34Z,"All of my Cabinet nominee are looking good and doing a great job. I want them to be themselves and express their own thoughts, not mine!",1,4042
